Date of Reading,(CUS) UN0633 (Flow) (Flow (m3/hr)),(CUS) UN0630 (Flow) (Flow (m3/hr)),(IN) NX1201 (Flow) (Flow (m3/hr)),(OUT) UN0401 (Flow) (Flow (m3/hr)),(OUT) UN0601 (Flow) (Flow (m3/hr)),(OUT) UN0602 Flow (Flow (m3/hr)),(OUT) UN1301 15 Min flow (Flow (m3/hr)),(OUT) UN0402 Flow (Flow (m3/hr)),Pulborough 200mm Trunk main (Balance) (Flow (m3/hr))
21/03/2022 09:30:00,,,78.00001,25.8,49.16002,,,,3.03999
21/03/2022 09:45:00,,,72,23.8,44.84002,,,,3.35998
21/03/2022 10:00:00,,,70.80001,22.6,45.20002,,,,2.99999
21/03/2022 10:15:00,,,76,23.2,49.56001,,,,3.23999
21/03/2022 10:30:00,,,79.6,22.24,54.07999,,,,3.28001
21/03/2022 10:45:00,,,84.80002,25.48,55.48,,,,3.84002
21/03/2022 11:00:00,,,78.00001,21.84,52.80001,,,,3.36
21/03/2022 11:15:00,,,74.80001,22.72,49.07999,,,,3.00002
21/03/2022 11:30:00,,,74.80001,21.88,49.60001,,,,3.32
21/03/2022 11:45:00,,,65.99999,19.16,43.99999,,,,2.84
21/03/2022 12:00:00,,,65.2,20.12,42.44,,,,2.64
21/03/2022 12:15:00,,,64.8,18.68,42.99998,,,,3.12002
21/03/2022 12:30:00,,,65.59999,19.6,43.63999,,,,2.36
21/03/2022 12:45:00,,,65.2,21.8,40.24001,,,,3.15999
21/03/2022 13:00:00,,,58.79999,20.84,35.64,,,,2.31999
21/03/2022 13:15:00,,,60.8,18.76,39.48001,,,,2.55999
21/03/2022 13:30:00,,,58.79999,18.72,37.64002,,,,2.43997
21/03/2022 13:45:00,,,59.60002,19.36,37.48,,,,2.76002
21/03/2022 14:00:00,,,62.39999,19.2,40.68,,,,2.51999
21/03/2022 14:15:00,,,58.79999,17.28,38.99999,,,,2.52
21/03/2022 14:30:00,,,53.20001,17.6,33.28,,,,2.32001
21/03/2022 14:45:00,,,52.80001,17.84,32.8,,,,2.16001
21/03/2022 15:00:00,,,54.4,19.84,32.2,,,,2.36
21/03/2022 15:15:00,,,50,19.28,28.72,,,,2
21/03/2022 15:30:00,,,52.80001,19.48,30.88,,,,2.44001
21/03/2022 15:45:00,,,57.6,19.56,35.52,,,,2.52
21/03/2022 16:00:00,,,54.4,17.28,34.76,,,,2.36
21/03/2022 16:15:00,,,50,17.32,30.64,,,,2.04
21/03/2022 16:30:00,,,54.79999,18,34.32,,,,2.47999
21/03/2022 16:45:00,,,54.79999,17.4,35.2,,,,2.19999
21/03/2022 17:00:00,,,51.99998,16.88,32.8,,,,2.31998
21/03/2022 17:15:00,,,58.79999,18.24,38.16,,,,2.39999
21/03/2022 17:30:00,,,61.99999,19.8,39.56,,,,2.63999
21/03/2022 17:45:00,,,61.6,19.08,39.64,,,,2.88
21/03/2022 18:00:00,,,64.4,20.8,41.08,,,,2.52
21/03/2022 18:15:00,,,70.40002,23.04,44.24,,,,3.12002
21/03/2022 18:30:00,,,76.39999,22.24,51.04001,,,,3.11998
21/03/2022 18:45:00,,,72,21.44,47.40001,,,,3.15999
21/03/2022 19:00:00,,,70.80001,22.92,44.92001,,,,2.96
21/03/2022 19:15:00,,,68,18.92,46.36001,,,,2.71999
21/03/2022 19:30:00,,,65.99999,19.48,43.48001,,,,3.03998
21/03/2022 19:45:00,,,62.79998,17.52,42.52,,,,2.75998
21/03/2022 20:00:00,,,58,18.04,37.59998,,,,2.36002
21/03/2022 20:15:00,,,56.40001,18.2,35.72,,,,2.48001
21/03/2022 20:30:00,,,56.40001,16.52,37.44,,,,2.44001
21/03/2022 20:45:00,,,55.19999,18.32,34.64,,,,2.23999
21/03/2022 21:00:00,,,50,16.08,31.96,,,,1.96
21/03/2022 21:15:00,,,52.80001,16.88,33.44,,,,2.48001
21/03/2022 21:30:00,,,51.19999,16.08,33.12,,,,1.99999
21/03/2022 21:45:00,,,52.80001,15.52,34.84,,,,2.44001
21/03/2022 22:00:00,,,52.40002,14.96,35.2,,,,2.24002
21/03/2022 22:15:00,,,53.6,15.72,35.84,,,,2.04
21/03/2022 22:30:00,,,46.4,14.8,29.68,,,,1.92
21/03/2022 22:45:00,,,43.2,14.88,26.16,,,,2.16
21/03/2022 23:00:00,,,41.19998,13.72,25.96,,,,1.51998
21/03/2022 23:15:00,,,34.8,12.04,21.32,,,,1.44
21/03/2022 23:30:00,,,30,10.76,17.8,,,,1.44
21/03/2022 23:45:00,,,27.6,10.84,15.72,,,,1.04
22/03/2022 00:00:00,,,27.6,9.88,16.76,,,,0.96
22/03/2022 00:15:00,,,26,9.88,14.96,,,,1.16
22/03/2022 00:30:00,,,23.6,8.6,14,,,,1
22/03/2022 00:45:00,,,22.8,8.88,12.96,,,,0.96
22/03/2022 01:00:00,,,23.2,8.56,13.52,,,,1.12
22/03/2022 01:15:00,,,21.6,8.2,12.6,,,,0.8
22/03/2022 01:30:00,,,22.8,8.4,13.36,,,,1.04
22/03/2022 01:45:00,,,20.8,8.2,12,,,,0.6
22/03/2022 02:00:00,,,22,8.32,12.56,,,,1.12
22/03/2022 02:15:00,,,20.8,8.08,11.92,,,,0.8
22/03/2022 02:30:00,,,20.4,8,11.76,,,,0.64
22/03/2022 02:45:00,,,21.6,8,12.68,,,,0.92
22/03/2022 03:00:00,,,20,8.12,11.12,,,,0.76
22/03/2022 03:15:00,,,22,8.44,12.52,,,,1.04
22/03/2022 03:30:00,,,20,8.36,11,,,,0.64
22/03/2022 03:45:00,,,21.6,7.96,12.88,,,,0.76
22/03/2022 04:00:00,,,19.6,7.8,11.04,,,,0.76
22/03/2022 04:15:00,,,21.6,8.04,12.8,,,,0.76
22/03/2022 04:30:00,,,20,7.92,11.04,,,,1.04
22/03/2022 04:45:00,,,21.6,8.16,12.44,,,,1
22/03/2022 05:00:00,,,22,8.08,13.2,,,,0.72
22/03/2022 05:15:00,,,23.6,8.4,14.16,,,,1.04
22/03/2022 05:30:00,,,27.2,9.16,17.04,,,,1
22/03/2022 05:45:00,,,29.2,10.4,17.6,,,,1.2
22/03/2022 06:00:00,,,34,11.4,21.12,,,,1.48
22/03/2022 06:15:00,,,41.19998,12.8,26.6,,,,1.79998
22/03/2022 06:30:00,,,48.39998,13.8,32.64,,,,1.95998
22/03/2022 06:45:00,,,56.40001,16.92,37.15999,,,,2.32002
22/03/2022 07:00:00,,,66.80002,20.52,43.2,,,,3.08002
22/03/2022 07:15:00,,,72.79999,22.48,47.52,,,,2.79999
22/03/2022 07:30:00,,,83.2,26.08,53.44002,,,,3.67998
22/03/2022 07:45:00,,,78.40001,24.96,50.08,,,,3.36001
22/03/2022 08:00:00,,,82.00001,25.48,53.24,,,,3.28001
22/03/2022 08:15:00,,,87.99998,25.84,58.48002,,,,3.67996
22/03/2022 08:30:00,,,79.2,23.16,52.40002,,,,3.63998
22/03/2022 08:45:00,,,75.2,24,48.2,,,,3
22/03/2022 09:00:00,,,72.4,23.88,45.60001,,,,2.91999
22/03/2022 09:15:00,,,74.00002,23.32,47.40001,,,,3.28001
22/03/2022 09:30:00,,,69.19999,21.64,44.92001,,,,2.63998
22/03/2022 09:45:00,,,67.60001,22.32,42.48,,,,2.80001
22/03/2022 10:00:00,,,68.4,21.76,43.56,,,,3.08
22/03/2022 10:15:00,,,66.80002,18.64,45.24001,,,,2.92001
22/03/2022 10:30:00,,,72,19.56,49.24001,,,,3.19999
22/03/2022 10:45:00,,,68.4,19.6,45.83999,,,,2.96001
22/03/2022 11:00:00,,,64.4,18.72,43.2,,,,2.48
22/03/2022 11:15:00,,,67.20001,19.36,44.56001,,,,3.28
22/03/2022 11:30:00,,,64.4,17.44,44.20001,,,,2.75999
22/03/2022 11:45:00,,,58.79999,18.72,37.64002,,,,2.43997
22/03/2022 12:00:00,,,60.40001,18,40,,,,2.40001
22/03/2022 12:15:00,,,65.2,19.12,43.04002,,,,3.03998
22/03/2022 12:30:00,,,65.59999,20.32,42.72001,,,,2.55998
22/03/2022 12:45:00,,,60.00001,18.96,38.48,,,,2.56001
22/03/2022 13:00:00,,,56.80001,17.84,36.24001,,,,2.72
22/03/2022 13:15:00,,,57.2,16.24,38.63999,,,,2.32001
22/03/2022 13:30:00,,,51.99998,16.64,33.24,,,,2.11998
22/03/2022 13:45:00,,,54.79999,16.72,35.4,,,,2.67999
22/03/2022 14:00:00,,,55.19999,17.32,35.52,,,,2.35999
22/03/2022 14:15:00,,,52.80001,17.64,33.08,,,,2.08001
22/03/2022 14:30:00,,,51.59999,15.92,33.28,,,,2.39999
22/03/2022 14:45:00,,,56.00002,17.72,36.16002,,,,2.12
22/03/2022 15:00:00,,,53.20001,18.12,32.72,,,,2.36001
22/03/2022 15:15:00,,,52.40002,16.64,33.44,,,,2.32002
22/03/2022 15:30:00,,,50,18,29.68,,,,2.32
22/03/2022 15:45:00,,,51.99998,17.96,32.04,,,,1.99998
22/03/2022 16:00:00,,,53.6,17.88,33.44,,,,2.28
22/03/2022 16:15:00,,,50,16.48,31.08,,,,2.44
22/03/2022 16:30:00,,,51.99998,16.2,33.76,,,,2.03998
22/03/2022 16:45:00,,,55.19999,17.36,35.32,,,,2.51999
22/03/2022 17:00:00,,,57.6,18.12,36.96001,,,,2.51999
22/03/2022 17:15:00,,,60.8,18.72,39.44002,,,,2.63998
22/03/2022 17:30:00,,,61.99999,20.68,38.88,,,,2.43999
22/03/2022 17:45:00,,,70.40002,21.12,46.08,,,,3.20002
22/03/2022 18:00:00,,,65.99999,19.88,43.44001,,,,2.67998
22/03/2022 18:15:00,,,70.40002,20.68,46.64002,,,,3.08
22/03/2022 18:30:00,,,73.19999,20.08,49.68,,,,3.43999
22/03/2022 18:45:00,,,76.39999,22.48,50.96002,,,,2.95997
22/03/2022 19:00:00,,,69.99998,19.12,47.72002,,,,3.15996
22/03/2022 19:15:00,,,74.00002,20.72,50.08,,,,3.20002
22/03/2022 19:30:00,,,64.4,19.2,42.59999,,,,2.60001
22/03/2022 19:45:00,,,62.79998,16.76,43.16,,,,2.87998
22/03/2022 20:00:00,,,58,17,38.48,,,,2.52
22/03/2022 20:15:00,,,56.00002,16.44,37.4,,,,2.16002
22/03/2022 20:30:00,,,60.40001,17.92,39.67999,,,,2.80002
22/03/2022 20:45:00,,,58,16.2,39.44002,,,,2.35998
22/03/2022 21:00:00,,,55.19999,16.72,36.16002,,,,2.31997
22/03/2022 21:15:00,,,55.19999,17.8,35,,,,2.39999
22/03/2022 21:30:00,,,54,17.04,34.64,,,,2.32
22/03/2022 21:45:00,,,51.59999,15.8,33.68,,,,2.11999
22/03/2022 22:00:00,,,52.40002,16.4,33.8,,,,2.20002
22/03/2022 22:15:00,,,55.19999,16.84,36,,,,2.35999
22/03/2022 22:30:00,,,47.2,14.88,30.24,,,,2.08
22/03/2022 22:45:00,,,43.2,14.04,27.48,,,,1.68
22/03/2022 23:00:00,,,41.19998,12,27.56,,,,1.63998
22/03/2022 23:15:00,,,35.6,11,23,,,,1.6
22/03/2022 23:30:00,,,32.8,10.2,21.28,,,,1.32
22/03/2022 23:45:00,,,27.6,9.68,16.84,,,,1.08
23/03/2022 00:00:00,,,26,9.44,15.32,,,,1.24
23/03/2022 00:15:00,,,24.8,8.32,15.8,,,,0.68
23/03/2022 00:30:00,,,23.2,8.08,14.2,,,,0.92
23/03/2022 00:45:00,,,21.2,7.44,12.92,,,,0.84
23/03/2022 01:00:00,,,23.6,7.92,14.56,,,,1.12
23/03/2022 01:15:00,,,20.8,7.68,12.44,,,,0.68
23/03/2022 01:30:00,,,20.8,7.6,12.24,,,,0.96
23/03/2022 01:45:00,,,20,7.36,11.88,,,,0.76
23/03/2022 02:00:00,,,19.2,7.28,11.32,,,,0.6
23/03/2022 02:15:00,,,20,7.44,11.52,,,,1.04
23/03/2022 02:30:00,,,24.8,7.24,16.88,,,,0.68
23/03/2022 02:45:00,,,26,7.36,17.28,,,,1.36
23/03/2022 03:00:00,,,20.4,7.12,12.44,,,,0.84
23/03/2022 03:15:00,,,19.2,7.12,11.6,,,,0.48
23/03/2022 03:30:00,,,21.2,7.32,12.76,,,,1.12
23/03/2022 03:45:00,,,20,7.52,11.72,,,,0.76
23/03/2022 04:00:00,,,19.6,7.56,11.32,,,,0.72
23/03/2022 04:15:00,,,20.4,7.92,11.88,,,,0.6
23/03/2022 04:30:00,,,21.2,8,12.16,,,,1.04
23/03/2022 04:45:00,,,22,8.64,12.72,,,,0.64
23/03/2022 05:00:00,,,22.4,8.24,13.2,,,,0.96
23/03/2022 05:15:00,,,25.2,9,15.08,,,,1.12
23/03/2022 05:30:00,,,26.8,9.76,15.84,,,,1.2
23/03/2022 05:45:00,,,30,9.92,19.12,,,,0.96
23/03/2022 06:00:00,,,33.2,11,20.76,,,,1.44
23/03/2022 06:15:00,,,39.6,12.2,25.72,,,,1.68
23/03/2022 06:30:00,,,48.80002,13.88,32.72,,,,2.20002
23/03/2022 06:45:00,,,58.39999,16.88,39.16001,,,,2.35998
23/03/2022 07:00:00,,,64.4,17.84,43.76002,,,,2.79998
