Date of Reading,(IN) NX1301 (Flow) (Flow (m3/hr)),(OUT) CS0401 (Flow) (Flow (m3/hr)),(OUT) CS1201 (Flow) (Flow (m3/hr)),(OUT) CS0501 (Flow) (Flow (m3/hr)),(OUT) CS0301 (Flow) (Flow (m3/hr)),(OUT) CS0101 (Flow) (Flow (m3/hr)),(OUT) CS0202 (Flow) (Flow (m3/hr)),Coltstaple 400mm trunk main (Balance) (Flow (m3/hr))
09/09/2021 02:45:00,65.2,13.08,13.6,17.12,10.4,6.68,3.36,0.96
09/09/2021 03:00:00,64.00001,12.16,14.4,16.64,10.24,6.8,3.4,0.36001
09/09/2021 03:15:00,64.8,12.44,13.6,17.36,10.28,6.76,4,0.36
09/09/2021 03:30:00,63.20002,12.36,13.6,15.96,10.68,6,4.2,0.40002
09/09/2021 03:45:00,62.39999,12.08,13.6,15.72,10.2,6.28,4.12,0.39999
09/09/2021 04:00:00,62.39999,11.96,12.8,14.6,11.24,6.76,4.28,0.75999
09/09/2021 04:15:00,65.2,12.28,14.8,15.36,10.96,6.6,5,0.2
09/09/2021 04:30:00,67.60001,13.16,15.2,16.84,11.04,6.72,4.2,0.44001
09/09/2021 04:45:00,74.80001,14.16,15.2,19.68,11.68,7,6.52,0.56001
09/09/2021 05:00:00,81.60001,15.96,18.8,20.84,12.88,7.08,6.12,-0.07999
09/09/2021 05:15:00,97.2,18,22.8,25.48,15.32,9.4,6.32,-0.12
09/09/2021 05:30:00,122.8,21.8,27.2,34.52,20.2,12.72,7.16,-0.8
09/09/2021 05:45:00,134.80002,25,29.6,38.88,21.16,12.48,9.4,-1.71998
09/09/2021 06:00:00,169.2,33.64,34.8,51.72001,26.4,14.92,10.16,-2.44001
09/09/2021 06:15:00,189.20002,35.92,38.80001,57.2,29.68,18.96,11.04,-2.39999
09/09/2021 06:30:00,201.2,43.2,42.40001,57.04002,30.16,19.72,11.4,-2.72003
09/09/2021 06:45:00,204.40001,42.44,46.8,55.91999,30.28,19.24,11.88,-2.15998
09/09/2021 07:00:00,200.40001,39.92,46.00001,59.19998,29.6,17.72,11.4,-3.43998
09/09/2021 07:15:00,201.2,39.48001,46.4,59.24002,28.28,18.68,11.8,-2.68003
09/09/2021 07:30:00,196.00002,36.76,47.59999,56.04001,25.36,19.8,12.6,-2.15998
09/09/2021 07:45:00,186.40001,33.72,46.00001,55.04,24.64,16.72,10.92,-0.64
09/09/2021 08:00:00,178.40002,34.04,42.40001,51.36001,25.04,16.96,10.56,-1.96
09/09/2021 08:15:00,176,31.92,43.6,51.12,21.88,19.96,9.68,-2.16
09/09/2021 08:30:00,170.80002,30.72,38.40001,51.84,24.8,17.52,9.56,-2.03999
09/09/2021 08:45:00,168.8,33.4,36.4,47.56,25.64,16.36,10.84,-1.4
09/09/2021 09:00:00,164.80001,31.44,34.8,48.24,24.92,17.48,9.72,-1.79999
09/09/2021 09:15:00,162,31.68,36.4,46.19999,23.6,16.8,8.92,-1.59999
09/09/2021 09:30:00,160.00002,30.68,34.4,45.64001,24.52,16.84,9.04,-1.11999
09/09/2021 09:45:00,150.8,27.28,34.4,38.08001,26.08,16.76,8.8,-0.60001
09/09/2021 10:00:00,143.20001,27.32,32.8,35.92,23.04,17.32,8.16,-1.35999
09/09/2021 10:15:00,139.20001,25.88,31.2,35.08,22.04,17.24,8.2,-0.43999
09/09/2021 10:30:00,136.00001,25.68,34,34.48,20.44,13.76,8.36,-0.71999
09/09/2021 10:45:00,137.2,25.8,31.6,37.00001,20.88,13.96,8.56,-0.60001
09/09/2021 11:00:00,138.00002,26.28,31.6,36.92002,21.8,14.88,7.48,-0.96
09/09/2021 11:15:00,134.80002,26.76,30,35.08,21.28,14.48,8.12,-0.91998
09/09/2021 11:30:00,130.39999,25.08,30,35.48,18.28,14.2,8.44,-1.08001
09/09/2021 11:45:00,134.80002,27.56,30,36.51998,19,14.32,8.16,-0.75996
09/09/2021 12:00:00,136.8,27.64,31.6,33.88,21.16,14.04,8.6,-0.12
09/09/2021 12:15:00,138.80002,28.32,32.8,33.6,22.16,13.88,8.8,-0.75998
09/09/2021 12:30:00,138.40002,26.76,30.4,33.88,22.56,15.16,10.12,-0.47998
09/09/2021 12:45:00,134.80002,25.56,29.2,31.52,21.92,14.56,11.88,0.16002
09/09/2021 13:00:00,132.8,24.84,29.2,33.76,20.68,13.88,11,-0.56
09/09/2021 13:15:00,135.60001,26.72,28.8,36.64001,20.56,13.96,9.36,-0.44
09/09/2021 13:30:00,130.80002,26.16,27.6,36.47999,18.16,15,7.76,-0.35997
09/09/2021 13:45:00,128.00002,24.48,27.6,36.96001,17.64,13.2,7.48,0.64001
09/09/2021 14:00:00,134.40002,26.76,31.6,36.28001,20.64,13,7.4,-1.27999
09/09/2021 14:15:00,130,25.72,32,31.44,21.08,13.52,6.52,-0.28
09/09/2021 14:30:00,125.20001,24.64,28.8,34.08,18.36,12.2,7.6,-0.47999
09/09/2021 14:45:00,127.20002,25.08,29.6,35.68,19.96,11.36,6.68,-1.15998
09/09/2021 15:00:00,120.40002,22.08,29.2,33,18.52,11.16,7.12,-0.67998
09/09/2021 15:15:00,130,23.4,31.6,33,20.72,11.28,10.04,-0.04
09/09/2021 15:30:00,136.8,24.32,31.2,35.84,22.8,13.28,10.48,-1.12
09/09/2021 15:45:00,133.6,24.6,31.6,32.68,20.96,13.36,10.76,-0.36
09/09/2021 16:00:00,142.00002,26.8,30.4,38.36002,22.6,12.44,12.32,-0.92
09/09/2021 16:15:00,140,25,32.4,36.43999,21.76,14.92,10.12,-0.63999
09/09/2021 16:30:00,146.80001,28.44,32.8,39.48001,21.68,15.96,9.2,-0.76
09/09/2021 16:45:00,158.4,27.88,35.6,41.04,24.2,17.16,13.52,-1
09/09/2021 17:00:00,166.80002,29.4,36.4,43.80001,27.92,15.84,14.04,-0.59999
09/09/2021 17:15:00,173.60003,33.84,40.79999,42.76001,28.32,17.2,12.08,-1.39997
09/09/2021 17:30:00,179.20001,36.83999,39.6,44.96,26.48,19.88,12.24,-0.79998
09/09/2021 17:45:00,175.60001,34.6,42.40001,44.12002,25.48,19.24,11.08,-1.32002
09/09/2021 18:00:00,176.4,33.84,38.80001,45.68,27.52,20.36,11.56,-1.36001
09/09/2021 18:15:00,176.8,35.44,42.40001,46.59998,26.28,16.6,10.8,-1.31999
09/09/2021 18:30:00,176,35.28,40.39999,48.84001,25.36,17.88,9.76,-1.52
09/09/2021 18:45:00,170.40002,33.16,41.19998,47.84,25.2,15.36,9.36,-1.71996
09/09/2021 19:00:00,161.6,32.24,39.2,43.76002,23.72,16.24,7.36,-0.92002
09/09/2021 19:15:00,161.20001,30.68,38.00002,45,25,15.6,8.2,-1.28001
09/09/2021 19:30:00,146.00002,28.44,35.6,37.15999,22.04,13.84,8.12,0.80003
09/09/2021 19:45:00,139.20001,27.32,32.4,37.48,20.8,14.32,7.4,-0.51999
09/09/2021 20:00:00,134.80002,25.92,31.6,35.8,19.68,14.96,7.2,-0.35998
09/09/2021 20:15:00,130.80002,25.36,32,30.88,21.24,14.32,6.96,0.04002
09/09/2021 20:30:00,122.4,23.72,28.8,33.36,18.4,11.96,6.44,-0.28
09/09/2021 20:45:00,118.4,23.96,26,29.88,19.68,12.08,5.92,0.88
09/09/2021 21:00:00,115.6,22.68,25.2,28.56,19.36,12.28,6.88,0.64
09/09/2021 21:15:00,126,25.28,26.8,34.24,20.08,12.16,6.6,0.84
09/09/2021 21:30:00,124.80001,25.72,26.8,34.16,18.6,12.36,6.12,1.04001
09/09/2021 21:45:00,116.80002,23.48,26,28.8,18.76,12.64,6.08,1.04002
09/09/2021 22:00:00,107.6,20.84,21.2,28.12,17.72,12.32,6.32,1.08
09/09/2021 22:15:00,97.6,19.56,20,23.08,15.76,11,5.84,2.36
09/09/2021 22:30:00,90.4,17.44,19.6,21,15.32,9.68,5.36,2
09/09/2021 22:45:00,84.39998,17.28,19.2,18.96,13.56,9.12,4.12,2.15998
09/09/2021 23:00:00,73.19999,15.24,14.4,16.08,12.08,8.68,3.64,3.07999
09/09/2021 23:15:00,69.59999,14.36,11.6,15,12.4,8.48,3.8,3.95999
09/09/2021 23:30:00,67.20001,14.08,11.2,13.36,12.52,8.04,3.92,4.08001
09/09/2021 23:45:00,63.60001,13.52,10.4,12.12,11.56,8.08,3.4,4.52001
10/09/2021 00:00:00,62.79998,13.76,11.2,11.12,12,7.6,3.2,3.91998
10/09/2021 00:15:00,62.79998,14.2,10.4,11.76,11.4,7.68,3.24,4.11998
10/09/2021 00:30:00,58.79999,13.04,9.2,10.88,10.56,7.32,3.08,4.71999
10/09/2021 00:45:00,59.19998,13.12,10.8,11.04,10.48,7.08,3.04,3.63998
10/09/2021 01:00:00,58,12.84,9.6,10.64,10.64,6.96,3.12,4.2
10/09/2021 01:15:00,58.39999,12.8,9.6,10.56,10.12,6.88,4.04,4.39999
10/09/2021 01:30:00,58.39999,11.8,8.8,10.48,10.4,6.8,4.92,5.19999
10/09/2021 01:45:00,58.79999,12.56,8.8,11.08,10.32,6.68,4.84,4.51999
10/09/2021 02:00:00,58.39999,12.36,9.2,9.88,10.48,6.76,4.8,4.91999
10/09/2021 02:15:00,58,11.96,9.2,11.04,10.4,6.52,4.76,4.12
10/09/2021 02:30:00,58.79999,12.08,9.6,11.36,10.44,6.52,4.76,4.03999
10/09/2021 02:45:00,58.79999,12.32,9.2,10.88,10.32,6.76,4.84,4.47999
10/09/2021 03:00:00,58.79999,11.84,8.8,11.56,10.6,6.88,4.88,4.23999
10/09/2021 03:15:00,61.6,12.28,9.2,14.04,10.2,7,5.32,3.56
10/09/2021 03:30:00,63.60001,12.44,10.4,14.96,9.96,7.04,5.44,3.36001
10/09/2021 03:45:00,61.2,12.28,9.6,13.84,10,7.24,5.48,2.76
10/09/2021 04:00:00,64.00001,13.04,10,13.84,10.68,7.28,5.6,3.56001
10/09/2021 04:15:00,66.39998,13.24,12,14.84,10.4,7.16,6.2,2.55998
10/09/2021 04:30:00,67.20001,13.24,13.2,14.8,10.28,7.08,5.8,2.80001
10/09/2021 04:45:00,73.19999,14.48,12.8,17.32,11.96,7,7.4,2.23999
10/09/2021 05:00:00,82.4,16.56,16,19.64,12.52,7.68,7.56,2.44
10/09/2021 05:15:00,97.99999,19.12,20.4,25.6,14.36,9.68,7.52,1.31999
10/09/2021 05:30:00,116.80002,21.4,26,29.96,17.68,12.48,8.96,0.32002
10/09/2021 05:45:00,137.2,26.16,29.2,36.20002,21.64,13.36,10.6,0.03998
10/09/2021 06:00:00,160.40002,31.52,34.4,45.76,25.84,15.2,9.12,-1.43998
10/09/2021 06:15:00,195.20003,40.60001,42.8,52.48001,29.16,20.12,11.32,-1.27999
10/09/2021 06:30:00,206.00003,44.68,43.99999,56.32002,31.4,21.12,10.88,-2.39998
10/09/2021 06:45:00,211.20001,46.55999,46.8,57.2,30.88,22.16,10.56,-2.95998
10/09/2021 07:00:00,211.20001,45.11999,49.20001,55.48,28.48,22.32,12.52,-1.91999
10/09/2021 07:15:00,204.40001,36.79999,47.2,55.59998,29.6,22.2,12.8,0.20004
10/09/2021 07:30:00,198,37.72001,48.39998,55.19999,27.32,19.76,11.8,-2.19998
10/09/2021 07:45:00,198.80003,37.00001,49.20001,51.72001,28.56,20.36,13.48,-1.52
10/09/2021 08:00:00,190.4,35.96,46.8,51.91999,28.92,15.24,13.36,-1.79999
10/09/2021 08:15:00,188.00003,35.16,43.6,53.71999,29.12,16.32,12.48,-2.39996
10/09/2021 08:30:00,184.40003,32.84,42.00001,55.08,27.64,16.56,12.16,-1.87998
10/09/2021 08:45:00,167.60002,30.16,39.2,48.24,25.44,16.2,10.36,-1.99998
10/09/2021 09:00:00,157.60001,29.08,36.79999,44.12002,24.84,14.12,9.92,-1.28
10/09/2021 09:15:00,158.4,30.36,35.6,41.91998,24.56,15.88,11.04,-0.95998
10/09/2021 09:30:00,156.40002,29.12,35.2,42.59999,23.72,16.16,10.64,-1.03997
10/09/2021 09:45:00,150.8,29.8,35.2,40.79999,22.8,14.76,9.2,-1.75999
10/09/2021 10:00:00,146.40001,26.8,35.2,38.36002,23.64,14.32,9.36,-1.28001
10/09/2021 10:15:00,139.60001,25.76,32.8,34.4,22.8,14.32,10.08,-0.55999
10/09/2021 10:30:00,137.59999,25.48,33.6,33.72,21.28,14.56,9.52,-0.56001
10/09/2021 10:45:00,140.8,26.6,34.8,35.4,22,14.24,8.76,-1
10/09/2021 11:00:00,140.8,26.8,35.2,34.76,20.36,14.96,10,-1.28
10/09/2021 11:15:00,144,27.72,36,32.76,22.8,15.84,9.4,-0.52
10/09/2021 11:30:00,139.60001,24.76,36,31.84,21.8,15.36,10.36,-0.51999
10/09/2021 11:45:00,135.20002,24.76,34,32.12,22.48,13.32,8.72,-0.19998
10/09/2021 12:00:00,136.4,25.64,35.6,33,21.28,12.68,9.2,-1
10/09/2021 12:15:00,137.2,26.68,34.8,32.32,21.84,12.04,10.28,-0.76
10/09/2021 12:30:00,134.80002,25.92,34.4,30.2,21.76,11.76,10.6,0.16002
10/09/2021 12:45:00,133.2,26.04,33.6,31.68,20.44,11.68,10.04,-0.28
10/09/2021 13:00:00,133.6,23.56,34.8,31.4,20.4,12.16,9.76,1.52
10/09/2021 13:15:00,138.40002,24.6,38.00002,32.8,22.28,12.48,9.48,-1.24
10/09/2021 13:30:00,142.80001,25.52,38.00002,34.04,24.24,12.36,9.04,-0.40001
10/09/2021 13:45:00,140,26.72,39.2,30.52,22.84,12.28,8.8,-0.36
10/09/2021 14:00:00,140.8,26.92,37.19999,33.36,22.68,12.76,8.52,-0.63999
10/09/2021 14:15:00,133.99999,23.92,33.6,33.08,22.56,13.04,9.08,-1.28001
10/09/2021 14:30:00,128.40001,22.84,34,28.2,22.2,12.16,9.32,-0.31999
10/09/2021 14:45:00,123.60002,23.16,32,27.16,20.2,12.08,9.64,-0.63998
10/09/2021 15:00:00,133.2,23.2,34,31.76,22.84,11.76,10.28,-0.64
10/09/2021 15:15:00,141.60002,25.72,35.6,33.4,21.72,12.4,12.96,-0.19998
10/09/2021 15:30:00,142.40002,27.08,31.6,34.92,23.08,14.48,12.28,-1.03998
10/09/2021 15:45:00,148,28.36,32.8,37.91999,23.2,16.44,11.12,-1.83999
10/09/2021 16:00:00,156.00002,27.2,33.2,40.64,26.64,16.88,12.28,-0.83998
10/09/2021 16:15:00,163.20002,28.32,34.8,40.39999,29.16,19.36,12.04,-0.87997
10/09/2021 16:30:00,166.39999,29.48,35.2,44.16001,28.08,17.64,13.24,-1.40002
10/09/2021 16:45:00,172.00001,31.28,36.4,45.24001,28.88,16.76,15.28,-1.84
10/09/2021 17:00:00,172.4,31.64,35.6,45.07999,29.6,16.12,15.56,-1.19999
10/09/2021 17:15:00,177.60002,35.08,40.39999,44.16001,28.08,16.44,14.24,-0.79998
10/09/2021 17:30:00,178.40002,33.4,38.40001,48.12001,28.76,19.48,12.36,-2.12
10/09/2021 17:45:00,182.80001,33.96,40.39999,49.75999,28.76,18.84,13,-1.91997
10/09/2021 18:00:00,173.2,33.76,37.59998,42.84,27.88,18.56,13.64,-1.07998
10/09/2021 18:15:00,166.39999,33.92,36.4,43.96,25.32,17.12,11.92,-2.24001
10/09/2021 18:30:00,162,33.68,36.79999,39.31999,24.44,16.32,12.44,-0.99998
10/09/2021 18:45:00,153.20002,32.68,35.6,37.24002,22.48,15.16,11.04,-1
10/09/2021 19:00:00,149.20002,30.24,32.4,38.12,21.12,16.56,9.68,1.08002
10/09/2021 19:15:00,146.00002,29.72,33.2,37.72001,23.16,14.04,9.32,-1.15999
10/09/2021 19:30:00,135.60001,27.64,32,34.96,18.76,13.96,8.72,-0.43999
10/09/2021 19:45:00,130.80002,24.16,29.2,35.96,19.88,14.16,8.68,-1.23998
10/09/2021 20:00:00,124.80001,22.88,29.2,30.8,19.92,14.12,9.16,-1.27999
10/09/2021 20:15:00,125.20001,21.04,30,32.04,20.16,13.72,8.88,-0.63999
10/09/2021 20:30:00,121.20001,24.24,27.6,29.64,19.44,12.52,8.4,-0.63999
10/09/2021 20:45:00,122.8,23.04,26,32.64,20.84,12.8,8.08,-0.6
10/09/2021 21:00:00,116.40002,20.92,23.6,30.16,20.36,13.32,8.28,-0.23998
10/09/2021 21:15:00,122,23.84,23.2,33.68,19.4,13.92,8.08,-0.12
10/09/2021 21:30:00,116.40002,22.68,22.8,34,17.48,14.08,6.88,-1.51998
10/09/2021 21:45:00,117.60001,23.88,25.6,31.32,17.24,13.12,7.4,-0.95999
10/09/2021 22:00:00,110.80001,22.56,24.4,28.76,16.16,12.08,7.16,-0.31999
10/09/2021 22:15:00,105.59999,21.2,25.6,25.44,16.08,11.4,5.88,-1E-05
10/09/2021 22:30:00,94.79999,18.56,22,23.28,14.44,10.76,6.2,-0.44001
10/09/2021 22:45:00,85.60001,16.88,20.8,19.96,12.24,10.08,5.6,0.04001
10/09/2021 23:00:00,82.00001,16.52,18.8,19.2,13.2,9.2,4.76,0.32001
10/09/2021 23:15:00,78.00001,15.52,18.4,17.76,12.84,8.44,4.8,0.24001
10/09/2021 23:30:00,71.20001,14,16,14.8,12.4,8.56,4.6,0.84001
10/09/2021 23:45:00,70.40002,14.68,16.4,13.8,11.52,8.48,4.88,0.64002
11/09/2021 00:00:00,66.39998,13.36,14,13.6,11.08,8.72,4.6,1.03998
11/09/2021 00:15:00,63.20002,11.96,14,12.28,11,8.68,4.52,0.76002
11/09/2021 00:30:00,62.39999,12.08,14.4,11.96,11.08,7.8,4.4,0.67999
11/09/2021 00:45:00,60.8,11.2,13.6,11.4,10.24,7.8,4.44,2.12
11/09/2021 01:00:00,58,11.8,12.8,11.08,10.24,7.36,4.24,0.48
11/09/2021 01:15:00,58,11.68,13.2,10.72,10,7.2,4.2,1
11/09/2021 01:30:00,57.6,11.96,12.8,10.68,10.28,7.44,3.92,0.52
11/09/2021 01:45:00,56.80001,11.12,12.4,11.04,10.08,7,3.88,1.28001
11/09/2021 02:00:00,55.19999,11.16,12,10.44,9.52,7.28,3.84,0.95999
11/09/2021 02:15:00,56.80001,11.2,12.8,11.52,9.44,6.72,3.88,1.24001
11/09/2021 02:30:00,57.6,11.28,12.8,11.76,9.96,6.56,4,1.24
11/09/2021 02:45:00,56.80001,11.48,12.8,11.76,9.76,6.72,3.96,0.32001
11/09/2021 03:00:00,56.40001,10.84,12.4,11.56,9.84,6.84,4.08,0.84001
11/09/2021 03:15:00,56.80001,11.44,12,11.44,9.48,6.8,4.48,1.16001
11/09/2021 03:30:00,57.2,11.56,12,11.2,9.64,6.96,4.52,1.32
11/09/2021 03:45:00,55.59998,10.88,12,10.12,9.88,6.96,4.72,1.03998
11/09/2021 04:00:00,57.6,11.32,12.4,10.92,9.96,6.92,4.56,1.52
11/09/2021 04:15:00,58.39999,11.8,14,11.16,9.48,6.84,4.4,0.71999
11/09/2021 04:30:00,59.19998,11.48,13.2,12.28,10.28,6.32,4.52,1.11998
11/09/2021 04:45:00,62.79998,12,14.4,11.56,10.44,6.76,6.88,0.75998
11/09/2021 05:00:00,66.39998,12.2,16.8,12.12,10.68,6.92,6.64,1.03998
11/09/2021 05:15:00,72,13.44,17.2,14.68,12.16,8.48,5.68,0.36
11/09/2021 05:30:00,82.4,15.08,20,16.92,12.8,10.64,6.36,0.6
11/09/2021 05:45:00,94.79999,17.6,22,21.48,15.36,10.04,7.92,0.39999
11/09/2021 06:00:00,106.40002,18.96,26,23.36,16.88,11.92,9.32,-0.03998
11/09/2021 06:15:00,123.19999,22.32,28,31.32,18.88,14,9.44,-0.76001
11/09/2021 06:30:00,140,24.32,30.8,36.47999,22.04,15.36,10.44,0.56001
11/09/2021 06:45:00,151.6,29.16,32.8,41.64001,24.4,15.32,9.24,-0.96001
11/09/2021 07:00:00,163.60002,32.64,34,48.92,24.52,17.4,8.12,-1.99998
11/09/2021 07:15:00,188.00003,37.76,42.00001,54.56002,25.92,19.96,10.68,-2.88
11/09/2021 07:30:00,196.80001,42.27998,42.40001,54.64001,27.48,21.68,10.52,-2.19999
11/09/2021 07:45:00,194,39.31999,43.2,55.72001,29.64,18.16,10.6,-2.64
11/09/2021 08:00:00,198,37.96002,40.79999,58.56001,29.84,21.12,12.24,-2.52002
11/09/2021 08:15:00,206.00003,40.96001,43.99999,59.92002,29.48,20.48,14.68,-3.51999
11/09/2021 08:30:00,210.80002,39.76002,45.60001,60.23999,32.04,20.2,15.24,-2.28
11/09/2021 08:45:00,212,39.31999,43.2,68.28001,32.52,18.32,13.64,-3.28
11/09/2021 09:00:00,211.60001,38.80001,44.39999,66.6,34.44,17.76,13.2,-3.59999
11/09/2021 09:15:00,202.80002,38.48,41.19998,59,34.08,19.52,13.68,-3.15996
11/09/2021 09:30:00,198,37.15999,39.6,59.24002,32.72,18,13.48,-2.20001
11/09/2021 09:45:00,202.40003,38.40001,41.19998,58.48002,33.84,21.84,12.08,-3.43998
11/09/2021 10:00:00,200.40001,35.72,42.00001,55.64002,35.52,21.72,12.12,-2.32002
11/09/2021 10:15:00,192.00002,34.68,42.8,51.19999,33.08,20.8,11.28,-1.83997
11/09/2021 10:30:00,194,37.59998,40,52.12001,34.68,19.84,12.24,-2.47999
11/09/2021 10:45:00,189.20002,34.68,42.8,49.56001,32,20,11.92,-1.75999
11/09/2021 11:00:00,184,34.12,40.39999,47.92,31.12,20.08,12,-1.63999
11/09/2021 11:15:00,171.60001,31.28,38.00002,46.68001,26.84,18.76,11.32,-1.28002
11/09/2021 11:30:00,168.8,31.28,38.80001,47.72002,26.04,16.4,10.2,-1.64003
11/09/2021 11:45:00,165.2,31.92,38.00002,44.24,24.88,17.24,10.6,-1.68002
11/09/2021 12:00:00,164.80001,31.72,37.19999,42.68002,25.72,17.8,10.76,-1.08
11/09/2021 12:15:00,160.40002,31.12,36,40.28,27.84,16.2,9.88,-0.91998
11/09/2021 12:30:00,166.80002,27.24,36.4,46.24002,28.08,16.6,12.28,-0.04
11/09/2021 12:45:00,160.00002,29.16,33.2,43.6,26.64,16.44,12.56,-1.59998
11/09/2021 13:00:00,151.6,25.76,34,41.24002,24.12,16.88,10.92,-1.32002
11/09/2021 13:15:00,153.60001,27.44,38.00002,40.68,23.04,15.84,10.2,-1.60001
11/09/2021 13:30:00,148.39999,25.84,34.4,41.28001,22.8,15,10.68,-1.60002
11/09/2021 13:45:00,150.00001,26.12,34,42.64002,23.92,14.8,10.48,-1.96001
11/09/2021 14:00:00,150.40001,27.04,35.2,40.92001,24.12,14,10.48,-1.36
11/09/2021 14:15:00,150.8,27.28,32.4,42.68002,23.64,15.56,11,-1.76002
11/09/2021 14:30:00,149.60002,26.56,31.6,40,24.16,16.4,12.16,-1.27998
11/09/2021 14:45:00,155.59999,27.6,34.8,40.24001,25.12,17.68,11.12,-0.96002
11/09/2021 15:00:00,153.60001,27.08,36.79999,40.07999,25.28,16.76,9.36,-1.75997
11/09/2021 15:15:00,164.40001,27.08,37.59998,44.96,26.36,18.04,12.44,-2.07997
11/09/2021 15:30:00,170.80002,26.4,36,46.48,29.24,18.64,15.28,-1.23998
11/09/2021 15:45:00,169.99999,27.56,37.19999,46.87999,25.72,19.6,14.48,-1.43999
11/09/2021 16:00:00,176,27.16,41.60002,49.96001,28.52,17.64,13.48,-2.36003
11/09/2021 16:15:00,174.40002,28.16,39.2,53.12002,26.08,18.92,11.24,-2.32
11/09/2021 16:30:00,174.80002,31.64,37.59998,53.03999,23.52,20.76,10.4,-2.15995
11/09/2021 16:45:00,187.2,32.32,40.39999,53.71999,28.12,21.68,13.32,-2.35998
11/09/2021 17:00:00,190.8,32.96,37.59998,55.72001,28.48,23.76,14.72,-2.43999
11/09/2021 17:15:00,190.4,34.76,38.40001,53.28,27.8,23.76,14.56,-2.16001
11/09/2021 17:30:00,195.60002,32.16,41.60002,60.16,27.68,24.12,12.88,-3
11/09/2021 17:45:00,194,34.76,42.00001,57.35999,26,24.92,11.96,-3
11/09/2021 18:00:00,181.20002,31.36,36.4,54.52002,25.96,22.16,13.08,-2.28
11/09/2021 18:15:00,180,29.4,39.2,53.48002,25.48,19.68,12.4,0.35998
11/09/2021 18:30:00,174.00002,31.12,39.6,53.96,23.4,17.92,11.04,-3.03998
11/09/2021 18:45:00,177.20003,32.84,40.79999,51.76001,23.24,19.24,11.52,-2.19997
11/09/2021 19:00:00,166,31.6,38.00002,44.84002,23.8,18,11.12,-1.36004
11/09/2021 19:15:00,151.99999,29.8,34.4,40.11998,23.96,14.52,10.44,-1.23999
11/09/2021 19:30:00,140.8,24.96,32.8,37.12,22.36,15.44,9.56,-1.44
11/09/2021 19:45:00,140.8,25.64,31.6,40.96001,20.8,14.2,8.84,-1.24001
11/09/2021 20:00:00,132.40001,25.64,28,37.72001,19.24,13.52,9.28,-1
11/09/2021 20:15:00,127.60002,24.04,28.4,36.92002,18,13.8,7.88,-1.44
11/09/2021 20:30:00,113.60002,21.32,24.4,30.08,17.04,13.2,7.44,0.12002
11/09/2021 20:45:00,110.40001,20.52,23.6,30.2,17.28,13.36,6.6,-1.15999
11/09/2021 21:00:00,108.79999,19.4,24.8,27.52,18.2,12.76,6.64,-0.52001
11/09/2021 21:15:00,113.19998,20.52,26,29.08,19.04,12.68,6.32,-0.44002
11/09/2021 21:30:00,116.80002,21.4,27.6,31.28,17.4,12.44,7.32,-0.63998
11/09/2021 21:45:00,110.40001,20.6,24.4,28,17.64,12.48,7.28,1E-05
11/09/2021 22:00:00,98.79998,18.2,22.4,23.64,16.12,11.48,7.12,-0.16002
11/09/2021 22:15:00,94.39999,17.28,21.6,22.92,15.88,10.72,6.32,-0.32001
11/09/2021 22:30:00,93.2,17.44,20.8,23.68,14.44,11.2,5.56,0.08
11/09/2021 22:45:00,103.20001,20.36,22.8,26.44,14.92,12.16,6.56,-0.03999
11/09/2021 23:00:00,112,20.08,26.8,29.16,15.68,13.48,7,-0.2
11/09/2021 23:15:00,92.40001,17.04,21.6,23.6,14.36,11.36,5.08,-0.63999
11/09/2021 23:30:00,83.2,15.12,19.2,18.92,13.24,11.68,5.12,-0.08
11/09/2021 23:45:00,78.8,14.52,17.2,18.4,12.64,11.2,4.64,0.2
12/09/2021 00:00:00,72.79999,12.72,16.8,15.8,11.64,9.84,4.92,1.07999
12/09/2021 00:15:00,70.80001,13.52,16,15.76,11.52,9.48,4.32,0.20001
12/09/2021 00:30:00,69.99998,13.64,15.2,15.16,11,9.68,4.44,0.87998
12/09/2021 00:45:00,65.2,12.68,14.8,13.88,10.6,8.68,3.96,0.6
12/09/2021 01:00:00,64.4,12.72,14.8,13.32,10.4,8.68,3.88,0.6
12/09/2021 01:15:00,62.79998,12.84,13.6,13.2,9.92,8.64,3.8,0.79998
12/09/2021 01:30:00,61.2,12.28,12.8,12.76,10.4,8.32,3.8,0.84
12/09/2021 01:45:00,62.39999,12.16,13.6,13,10.44,8.56,3.84,0.79999
12/09/2021 02:00:00,64.00001,11.96,14.4,13.32,10.76,8.76,4,0.80001
12/09/2021 02:15:00,63.60001,11.44,14,14.68,10.44,8.52,3.72,0.80001
12/09/2021 02:30:00,62.79998,11.36,13.6,14.24,10.96,8.04,3.8,0.79998
12/09/2021 02:45:00,63.20002,11.72,13.2,14.88,11.12,7.96,3.8,0.52002
12/09/2021 03:00:00,60.8,11.28,13.2,13.24,10.72,7.8,3.8,0.76
12/09/2021 03:15:00,61.6,11.2,13.6,11.44,10.72,7.96,4.4,2.28
12/09/2021 03:30:00,61.6,11.2,13.2,3.6,10.84,8.2,4.64,9.92
12/09/2021 03:45:00,60.40001,11.56,13.2,5.76,11.28,7.32,4.6,6.68001
12/09/2021 04:00:00,59.60002,11.76,13.2,2.76,10.8,7.16,4.6,9.32002
12/09/2021 04:15:00,59.19998,11.48,14,10.48,10.28,7.36,4.04,1.55998
